meter_id,zone,mean_consumption,std_consumption,median_consumption,cv,skewness,kurtosis,night_day_ratio,weekend_weekday_ratio,trend_pct,max_drop_pct,max_spike_pct,zero_ratio,consecutive_zeros,outlier_ratio,recent_hist_ratio,is_anomaly_true,anomaly_type_true,peer_z_mean_consumption,peer_z_cv,peer_z_zero_ratio,peer_z_night_day_ratio,peer_z_trend_pct,peer_z_recent_hist_ratio,peer_deviation_score,if_label,if_score,if_anomaly_prob,rule_flag,rule_reasons,detected_anomaly,detected_type,confidence_score
MTR_IND_1010,Indiranagar,1.2429759895833332,0.8794221581832631,0.9054,0.7075133860010655,0.8777950343579849,-0.39007263879967535,0.4770443353378318,0.9997602938023608,11.042076435522482,-3.903150326075216,3.95314014681558,0.0,0,0.0,1.058191580550294,0,normal,-0.313021602108134,-0.6946458397639257,-0.15811388300841897,0.7747545485077766,-0.10794948611705969,-0.19996849532062663,0.3747423091376569,1,0.09577893309616481,0.004719482997570745,False,Statistical anomaly (Isolation Forest),False,normal,2.8
MTR_IND_1011,Indiranagar,1.809334184027778,1.4749738773792722,1.4225,0.8152025658100328,0.3926200511707159,-1.4099641157158702,0.19485910917114832,0.8522533226590144,10.015060206707368,-18.391916169398282,17.89485990771371,0.0,0,0.0,1.0563215278592553,0,normal,0.19526733814497088,0.22702690412620938,-0.15811388300841897,-1.2786330883849577,-0.12927625661937553,-0.20469719572620595,0.36550244433502305,1,0.07213371296707749,0.06651222677840773,False,Statistical anomaly (Isolation Forest),False,normal,5.1
MTR_IND_1012,Indiranagar,0.6959876041666667,0.4917289401620278,0.508,0.706519670972585,0.875452871298672,-0.38439994412127954,0.47593613220422787,1.0059588978585854,11.063581840669992,-2.3628312861812564,5.0932484130941456,0.0,0,0.0,1.057001601344243,0,normal,-0.8039267386126376,-0.7031506873128553,-0.15811388300841897,0.7666904459159423,-0.10750291007739048,-0.20297753093831236,0.45706036597759286,1,0.08965723559376276,0.020717493724668135,False,Statistical anomaly (Isolation Forest),False,normal,3.8
MTR_IND_1013,Indiranagar,5.753870590288936,5.968091790051607,3.18475,1.0372307972570523,1.0676423679301357,-0.29218005196187713,0.19648424814309373,0.8818295921705175,151.6817130636827,-57.64687734170313,259.5024545710937,0.0,0,0.0,2.4582887950809056,1,peer_deviation,3.735366606409282,2.127286239946763,-0.15811388300841897,-1.2668073797234627,2.812539177784885,3.3403810883716254,2.2400823958740728,-1,-0.17070447537116856,0.7011283508942754,False,Statistical anomaly (Isolation Forest),True,statistical_anomaly,47.0
MTR_IND_1014,Indiranagar,2.4865175520833334,2.025880405301001,1.9461,0.8147460674291854,0.39337233263413207,-1.4112794135912257,0.19593404118879967,0.8494825551525378,9.972856947909607,-18.287718894082133,17.547518317322044,0.0,0,0.0,1.0551769394048487,0,normal,0.803018439625238,0.22311989957846026,-0.15811388300841897,-1.270811090948984,-0.13015263927972365,-0.20759145422197461,0.4654679011104666,1,0.06932923374432881,0.07384125417184739,False,Statistical anomaly (Isolation Forest),False,normal,5.8
MTR_IND_1015,Indiranagar,0.7970367534722224,0.5624294795592665,0.5903499999999999,0.7056506115340159,0.877760258769641,-0.3857876503563822,0.4762441084732488,1.0020299147722072,11.287952428159048,-2.7252112621725866,7.927618018488015,0.0,0,0.0,1.057740063776587,0,normal,-0.7132382564509535,-0.7105886527497774,-0.15811388300841897,0.7689315081850574,-0.10284368474813785,-0.20111022119882524,0.44247103439019503,1,0.09680718625478452,0.0020323190115496548,False,Statistical anomaly (Isolation Forest),False,normal,3.0
MTR_IND_1016,Indiranagar,1.0953030208333334,0.7743789952600099,0.8035,0.7069997739993866,0.8889191574768841,-0.3485654247360621,0.477525175119925,1.0050122036487448,10.191615090318097,-2.944091742936911,3.1459115632316763,0.0,0,0.0,1.0542118560466909,0,normal,-0.445553518351698,-0.69904165913707,-0.15811388300841897,0.7782534930743965,-0.1256099606269809,-0.21003180795586002,0.4027673870257374,1,0.08253780704869979,0.03932290410145178,False,Statistical anomaly (Isolation Forest),False,normal,4.2
MTR_IND_1017,Indiranagar,1.7471224652777777,1.4224991929828916,1.3643,0.8141954631753715,0.38806887358139913,-1.4198830644994984,0.19514335329304922,0.8523678595450324,10.461955889612772,-19.122827169003514,17.19153420986393,0.0,0,0.0,1.0595538464885874,0,normal,0.13943424717013264,0.21840747689764417,-0.15811388300841897,-1.2765647187055826,-0.11999612900270178,-0.19652380762504237,0.35150671040158715,1,0.06449112703372345,0.08648481962485055,False,Statistical anomaly (Isolation Forest),False,normal,5.9
MTR_IND_1018,Indiranagar,2.1585115277777778,1.7604732836760826,1.6799499999999998,0.8155959571513424,0.39295529636554344,-1.4139816136779277,0.19555001757477106,0.8491663655553658,9.602951823981803,-19.811767218036564,18.259977353436557,0.0,0,0.0,1.054927785815475,0,normal,0.5086431906638511,0.23039379834539267,-0.15811388300841897,-1.2736055297367022,-0.13783399957793482,-0.2082214753356942,0.41946864611133233,1,0.0667958512736852,0.0804618165118346,False,Statistical anomaly (Isolation Forest),False,normal,5.9
MTR_IND_1019,Indiranagar,2.4073109895833333,1.9659758903506404,1.86715,0.8166688436562285,0.3945702497887503,-1.4141941599129082,0.1946405469284766,0.8481720829714101,10.135417098404789,-17.510635882422342,17.44320570025477,0.0,0,0.0,1.0568763839320408,0,normal,0.7319330026895048,0.23957624592829044,-0.15811388300841897,-1.280223508312642,-0.12677695452892623,-0.20329416138979825,0.45665295930959676,1,0.06781905200216432,0.07778785618894057,False,Statistical anomaly (Isolation Forest),False,normal,6.0
MTR_IND_1020,Indiranagar,1.0069908506944443,0.7123298852411077,0.74115,0.7073846576421444,0.8791324443638739,-0.37594757719663985,0.4746348459021012,1.003627444912414,11.501164499545984,-3.1623184740045733,7.280563255683415,0.0,0,0.0,1.0581425698818956,0,normal,-0.5248109561563717,-0.6957475792329582,-0.15811388300841897,0.757221327914469,-0.0984161744642559,-0.20009242592891568,0.4057337244508982,1,0.08986635938310589,0.020170984423303673,False,Statistical anomaly (Isolation Forest),False,normal,3.6
MTR_IND_1021,Indiranagar,1.023872638888889,0.7266772860400333,0.7451,0.7097340541605703,0.8958451662120523,-0.325336031192176,0.4756217700960083,0.9993601274953937,11.058161931998967,-3.5895001862759948,7.043181446584788,0.0,0,0.0,1.0586503239541958,0,normal,-0.509660074055427,-0.6756399440976106,-0.15811388300841897,0.7644029155753416,-0.10761545858940748,-0.19880849585618235,0.4023734618637313,1,0.08413650903567965,0.03514496954537483,False,Statistical anomaly (Isolation Forest),False,normal,4.1
MTR_IND_1022,Indiranagar,1.1429360069444445,0.8074589978767411,0.8397,0.7064778656949,0.8863770643822548,-0.35656384880248515,0.47498231574015043,1.0037196797743606,10.38348191113475,-2.3189145430517266,4.420031513277515,0.0,0,0.0,1.0557811917856645,0,normal,-0.4028043884388572,-0.7035084835655645,-0.15811388300841897,0.7597497744931072,-0.1216257006515698,-0.20606351413134052,0.3919776240481431,1,0.08362202452483197,0.03648948693131826,False,Statistical anomaly (Isolation Forest),False,normal,4.1
MTR_IND_1023,Indiranagar,1.7031536631944442,1.3876235926587757,1.3221,0.8147377506200844,0.39324366244372244,-1.412072088964955,0.1958135105348996,0.85052567778881,9.595213789086797,-16.890424457622473,18.778301675471397,0.0,0,0.0,1.0557433337188942,0,normal,0.09997360894795826,0.22304871901716158,-0.15811388300841897,-1.271688160801106,-0.13799468573820622,-0.206159243763211,0.3494963835460103,1,0.06732737908906816,0.07907275936078939,False,Statistical anomaly (Isolation Forest),False,normal,5.5
MTR_IND_1024,Indiranagar,1.527700920138889,1.248720458301239,1.17895,0.817385414688275,0.39836504705328324,-1.4033239202601815,0.1947109036881355,0.8503482781809032,9.787397112488623,-18.352743039098506,17.58651494618237,0.0,0,0.0,1.0556231174854853,0,normal,-0.057489794437046375,0.2457091182416467,-0.15811388300841897,-1.2797115406862076,-0.13400385334669496,-0.20646322800622283,0.3469152362877062,1,0.05986972571110677,0.09856206256350186,False,Statistical anomaly (Isolation Forest),False,normal,6.3
MTR_IND_1025,Indiranagar,2.7863423437500003,2.2717343627608235,2.1783,0.815310566450461,0.39692645778647,-1.3989874648995384,0.19622438208621767,0.8464773621299918,9.998777512744518,-18.694140025759253,19.40815820382173,0.0,0,0.0,1.0559363071303998,0,normal,1.072101905023578,0.2279512425488985,-0.15811388300841897,-1.2686983566384702,-0.12961437910231408,-0.2056712824059587,0.5103585081212731,1,0.04661239206239448,0.1332078394646944,False,Statistical anomaly (Isolation Forest),False,normal,8.4
MTR_IND_1026,Indiranagar,1.1292919618055555,0.8003042171724007,0.8284,0.7086778593607139,0.8782528041454652,-0.38399067238882445,0.47530838586608803,0.9995195206656694,11.678616480098627,-3.7141991753907706,5.36194744725843,0.0,0,0.0,1.0597134318821733,0,normal,-0.41504949641546957,-0.6846795334137612,-0.15811388300841897,0.7621225009978068,-0.09473124957383441,-0.19612027273054974,0.3851361560233068,1,0.0930345555601983,0.011891444899048254,False,Statistical anomaly (Isolation Forest),False,normal,3.2
MTR_IND_1027,Indiranagar,1.0563630555555557,0.7459536192363266,0.77995,0.7061526889375099,0.8671305869431944,-0.41266126968579764,0.4771857616952499,0.9976075489493672,10.937204807241239,-3.4900953578069536,6.547513182293222,0.0,0,0.0,1.0565265150209522,0,normal,-0.4805009312763924,-0.7062915538309771,-0.15811388300841897,0.7757836708959258,-0.11012722497434983,-0.20417885585305703,0.40583268663985356,1,0.08818190879030008,0.024573008313311218,False,Statistical anomaly (Isolation Forest),False,normal,3.7
MTR_IND_1028,Indiranagar,0.887519375,0.6278688554483097,0.65065,0.7074424131573303,0.8869978952221901,-0.3474049973239661,0.4753866573531355,0.9963190468438972,11.329340931691885,-3.6334706506204224,6.206301114985287,0.0,0,0.0,1.0620114504538625,0,normal,-0.6320329057403649,-0.6952532706659271,-0.15811388300841897,0.7626920620127748,-0.1019842210984763,-0.19030939830757296,0.4233976234722558,1,0.08803823574914144,0.02494847326445404,False,Statistical anomaly (Isolation Forest),False,normal,3.8
MTR_IND_1029,Indiranagar,0.5489097068727821,0.5108026716207044,0.32125000000000004,0.9305768433665574,0.9411410334912664,-0.12220270397857647,0.47852610538006385,1.0243326652158085,-48.6457725503392,-105.33700828545165,104.30479491955327,0.2,1152,0.0,0.6354739835655857,1,dead_meter,-0.9359245966528057,1.2144736203004685,6.1664414373283405,0.7855369991936961,-1.3474129155966312,-1.2688714636091047,1.953110172113508,-1,-0.20352843227782452,0.7869081553508692,False,Strong decline trend: -48.6%,True,statistical_anomaly,44.2
MTR_IND_1030,Indiranagar,1.2004913715277776,0.8468683802304996,0.88255,0.7054347855065416,0.8746959335404436,-0.3773306262535048,0.47647697975839276,1.004162804668001,11.873441644858838,-3.043773550616191,2.8314670031032323,0.0,0,0.0,1.0627966724621656,0,normal,-0.351150231128323,-0.7124358296648398,-0.15811388300841897,0.7706260512495463,-0.09068555734391652,-0.18832385017466427,0.37855590042828485,1,0.0748644586757175,0.059375889329088105,False,Statistical anomaly (Isolation Forest),False,normal,5.1
MTR_IND_1031,Indiranagar,1.9178178125,1.5653477192258252,1.4936500000000001,0.8162129378823338,0.39954524576887746,-1.3972978245822352,0.19544783724559442,0.8501744389571274,10.460955652664666,-19.441037627089177,18.2140774388469,0.0,0,0.0,1.057595177258292,0,normal,0.292628035124109,0.23567431328913174,-0.15811388300841897,-1.2743490691044967,-0.12001689968114064,-0.2014765878478011,0.3803764646758497,1,0.06992138949543131,0.07229375626713497,False,Statistical anomaly (Isolation Forest),False,normal,5.5
MTR_IND_1032,Indiranagar,1.8918925868055554,1.541063155643821,1.4749500000000002,0.8145616501940401,0.38663030888950956,-1.4310933297685335,0.19586537181280703,0.8541485356456262,10.467826545718257,-18.940453274908787,17.667256304183073,0.0,0,0.0,1.0558370952694438,0,normal,0.2693609479285613,0.22154153915786365,-0.15811388300841897,-1.2713107799284955,-0.11987422037852732,-0.20592215403614797,0.3743539207396691,1,0.05736891418835244,0.10509750629488102,False,Statistical anomaly (Isolation Forest),False,normal,6.7
MTR_IND_1033,Indiranagar,0.7733926041666667,0.5469370889015802,0.5689,0.7071920249599317,0.8902007552878329,-0.3449428739724061,0.4764389791288958,1.0009929154111012,11.313578726269828,-2.5746635827483053,8.33239912913836,0.0,0,0.0,1.0602197988885218,0,normal,-0.7344581482289756,-0.6973962526938653,-0.15811388300841897,0.7703495306681426,-0.1023115352423184,-0.19483985005595528,0.44291153331627936,1,0.0956315997813858,0.005104513448580206,False,Statistical anomaly (Isolation Forest),False,normal,3.1
MTR_IND_1034,Indiranagar,2.6062636214427393,2.366703968473813,1.5784227481607238,0.9080831040732766,1.3889909334062625,1.0497783697934624,0.4752908978294604,1.0242517892552556,141.95385044950942,-13.37254547957188,206.76525447140236,0.0,0,0.00034722222222222224,2.296051525171232,1,peer_deviation,0.9104868285197818,1.0219578406133702,-0.15811388300841897,0.7619952451570509,2.6105327365722797,2.9301405386276262,1.3988711787497545,-1,-0.17781300893530333,0.7197052890994606,False,Statistical anomaly (Isolation Forest),True,statistical_anomaly,44.4
MTR_IND_1035,Indiranagar,0.8102615277777777,0.574365389780949,0.5929500000000001,0.7088641913772715,0.8893128022519295,-0.34472624002387864,0.47594550214425224,1.0031427096683032,11.013516818807302,-2.781336270524941,5.485178101408956,0.0,0,0.0,1.0567713099875877,0,normal,-0.7013694310630715,-0.6830847850715426,-0.15811388300841897,0.7667586285039035,-0.10854254820724833,-0.20355985615130515,0.43690485533424833,1,0.09758485058125654,2.613329175282786e-08,False,Statistical anomaly (Isolation Forest),False,normal,2.8
MTR_IND_1036,Indiranagar,5.647304133094639,5.866835254278246,3.1529999999999996,1.0388736121910562,1.0734676768930513,-0.264198076011279,0.19467567995019391,0.8771754124885167,152.21879543475842,-66.35755512340221,258.60856536891015,0.0,0,0.0,2.469050166778145,1,peer_deviation,3.6397265112801733,2.141346498838261,-0.15811388300841897,-1.2799678545584714,2.8236921003457938,3.367592782968883,2.2350732718333335,-1,-0.1711766759074856,0.7023623663356422,False,Statistical anomaly (Isolation Forest),True,statistical_anomaly,47.0
MTR_IND_1037,Indiranagar,0.9613409375,0.6785880517237072,0.70665,0.7058765711461668,0.8734605049270011,-0.39814919548350636,0.47556878572519456,0.9967996334346588,11.031815897528693,-3.140171648526444,4.277439242981948,0.0,0,0.0,1.0590741496287337,0,normal,-0.5657803395392872,-0.7086547461483074,-0.15811388300841897,0.7640173622511812,-0.1081625539663149,-0.19773679095252578,0.4170776126443392,1,0.08872454424519749,0.023154923243778436,False,Statistical anomaly (Isolation Forest),False,normal,3.7
MTR_IND_1038,Indiranagar,0.8965513715277776,0.6330673988453028,0.65925,0.7061139070094541,0.8707639815261662,-0.3992722614751183,0.4756546533783651,1.0015662747408942,10.978259673481567,-2.325789961158027,5.843532330173259,0.0,0,0.0,1.0571999964277365,0,normal,-0.6239269685640217,-0.7066234743276136,-0.15811388300841897,0.7646421985681797,-0.10927468955597487,-0.20247586009434262,0.42750951235309204,1,0.0887922032068777,0.022978108104788064,False,Statistical anomaly (Isolation Forest),False,normal,3.7
MTR_IND_1039,Indiranagar,1.145213888888889,0.8066446965208128,0.8408,0.7043616020583027,0.8759741501921945,-0.3755665013513769,0.47950361408096315,1.0010011869950683,10.863269206362409,-4.450220345640359,4.667505112185289,0.0,0,0.0,1.0582639547919255,0,normal,-0.4007600599362934,-0.7216208186785037,-0.15811388300841897,0.7926500727895337,-0.11166255377213603,-0.19978548651697287,0.3974321457836431,1,0.07851808064425331,0.04982777241830316,False,Statistical anomaly (Isolation Forest),False,normal,4.7
MTR_JAY_1085,Jayanagar,2.3466931076388886,1.911129016210977,1.83825,0.8143923898041889,0.3848572781360329,-1.4268061426546845,0.195120244644423,0.8523672937006009,9.190273141943074,-18.870026191994445,18.098465066073974,0.0,0,0.0,1.0494548638192855,0,normal,2.4909363700081895,0.5791592520542905,-0.1690308509457033,-1.810102082515555,-0.19389623504111833,-0.21926662243385345,0.9103985688331183,1,0.00646276277146407,0.2381320373417144,False,Statistical anomaly (Isolation Forest),False,normal,14.1
MTR_JAY_1086,Jayanagar,0.7448077083333332,0.5271253518689295,0.54435,0.7077334711950695,0.8917739645700029,-0.32958919787386787,0.4766481447481082,0.9990740114666963,11.47113766847821,-2.7307792633681145,6.4055957601873255,0.0,0,0.0,1.059936311153083,0,normal,-0.7216892913242579,-0.5883558119610546,-0.1690308509457033,0.5283419121595924,-0.12597028525879483,-0.1832634325374002,0.3861085973644672,1,0.09345475354422023,0.010793329245138539,False,Statistical anomaly (Isolation Forest),False,normal,3.1
MTR_JAY_1087,Jayanagar,1.8682431249999998,1.525385147828778,1.4527,0.8164810667583576,0.3976392944757538,-1.406086550032474,0.19460429052713563,0.8507653959869562,10.127064703748184,-17.702394789109235,17.76368102509346,0.0,0,0.0,1.0558444195315109,0,normal,1.5313916406810422,0.6020224297393224,-0.1690308509457033,-1.8143877316702364,-0.16599784132093434,-0.19731885316734807,0.7466915579207646,1,0.05534813046349574,0.11037847937378864,False,Statistical anomaly (Isolation Forest),False,normal,8.4
MTR_JAY_1088,Jayanagar,0.5324182735250546,0.497299040065189,0.3124,0.9340382467195777,0.9482527453997247,-0.10774536413063052,0.4747085045157954,1.0218554343929696,-48.60069434572617,-106.17771043841996,103.66396547202936,0.2,1152,0.0,0.6351434698281568,1,dead_meter,-1.14764220203608,1.8888325744293912,5.747048932153913,0.5122307556759483,-1.914956959942019,-1.6424032675065596,2.1421857819573185,-1,-0.2272815350802761,0.8489828320702535,False,Strong decline trend: -48.6%,True,statistical_anomaly,47.4
MTR_JAY_1089,Jayanagar,0.6148223833223684,0.45343544892146304,0.4474128947368421,0.7375063983456995,1.0095804542971147,0.014400264987860734,0.4779867360174622,1.0199893141757996,-41.5655136677152,-4.950365868487015,5.769468261316792,0.0,0,0.0,0.8448748354151633,1,theft_gradual,-0.9823784710295589,-0.2624539426988997,-0.1690308509457033,0.5394605995578668,-1.7054437144665937,-0.9219876663020207,0.7634592075001071,-1,-0.1214619202669111,0.5724413446384964,False,Strong decline trend: -41.6%,True,statistical_anomaly,30.1
MTR_JAY_1090,Jayanagar,0.8557043402777778,0.6044402049008706,0.6275999999999999,0.7063657029494567,0.8782838849807304,-0.3859120304336612,0.47681741227789637,1.000949150771626,10.685653508909576,-2.4779814958017345,6.926688271292977,0.0,0,0.0,1.0569996020925376,0,normal,-0.4992830157601563,-0.6033277435318877,-0.1690308509457033,0.5297478923071404,-0.14936262485500965,-0.19335086518007752,0.35735049876332914,1,0.09540411333035959,0.0056990104295824295,False,Statistical anomaly (Isolation Forest),False,normal,2.7
MTR_JAY_1091,Jayanagar,1.0817397395833335,0.7649561830082175,0.7987500000000001,0.7071536229512365,0.8834507140530644,-0.35351417428646403,0.4760204438539897,1.0023275123938464,10.16023433404507,-3.1543314656828976,3.691623439034826,0.0,0,0.0,1.0535720771482155,0,normal,-0.04596274422677413,-0.5947029751270229,-0.1690308509457033,0.5231280651989078,-0.16501002349324986,-0.20512422314442544,0.28382648035601393,1,0.07216075050594617,0.0664415687890697,False,Statistical anomaly (Isolation Forest),False,normal,4.8
MTR_JAY_1092,Jayanagar,0.926687986111111,0.6559182394542189,0.67735,0.7078091463435483,0.881049379911298,-0.36345062134791783,0.4748539443353835,0.9993519571045865,11.130898617877868,-2.4729780635036063,6.311930424094424,0.0,0,0.0,1.0604213342194606,0,normal,-0.35692334244147733,-0.5875274529548619,-0.1690308509457033,0.513438816662363,-0.1361028733174869,-0.18159740522200807,0.3241034569239834,1,0.0887968994922596,0.022965835165151938,False,Statistical anomaly (Isolation Forest),False,normal,3.3
MTR_JAY_1093,Jayanagar,0.8958293923611111,0.6342996689035543,0.6559,0.7080585513622899,0.8964886964357766,-0.32169025992078115,0.47751752939312053,1.0008357561595782,10.640687207722438,-3.897037468600115,8.654776219028216,0.0,0,0.0,1.0539838983055607,0,normal,-0.4188111093172228,-0.5847974035579712,-0.1690308509457033,0.535563247243764,-0.15070175687306697,-0.20370964032402944,0.3437690013769596,1,0.07241236170005655,0.06578402591295474,False,Statistical anomaly (Isolation Forest),False,normal,5.1
MTR_JAY_1094,Jayanagar,1.454788159722222,1.1863503300631975,1.13405,0.8154797755124169,0.39490624067923136,-1.4062679970942225,0.19543221516547832,0.8504364197879668,10.701159258770438,-18.501960146338927,18.55412885291167,0.0,0,0.0,1.0597332869222036,0,normal,0.7021962239349162,0.5910620466007431,-0.1690308509457033,-1.8075107741897771,-0.14890085135898085,-0.18396080950311425,0.6004435927555392,1,0.06593309351310273,0.08271648654465957,False,Statistical anomaly (Isolation Forest),False,normal,6.8
MTR_JAY_1095,Jayanagar,0.6740183506944444,0.4756665939599212,0.49275,0.705717561565889,0.8777080880930169,-0.3710590932347859,0.4763603849089164,0.999186311592823,11.135836599698475,-3.038740423653223,8.446468479671058,0.0,0,0.0,1.0562367594964739,0,normal,-0.863659314272544,-0.6104224603994017,-0.1690308509457033,0.5259517040572378,-0.13595581631288606,-0.19597118716162543,0.416831888858233,1,0.09239524348036693,0.013562177813749132,False,Statistical anomaly (Isolation Forest),False,normal,3.3
MTR_JAY_1096,Jayanagar,0.9690306725051202,1.0870610419824271,0.6507,1.1218024997641736,5.692981884625053,49.834473771210405,0.5004631036043655,0.9749640149809283,47.195355467649804,-46.82056977058583,37.98231887562963,0.0,0,0.01423611111111111,1.3549456705607466,1,tamper_spike,-0.27200390879277936,3.944146811361955,-0.1690308509457033,0.7261551573134133,0.9379251789429173,0.8300773447173524,1.1465565420123534,-1,-0.23796897609339124,0.8769126335519419,False,Statistical anomaly (Isolation Forest),True,statistical_anomaly,44.4
MTR_JAY_1097,Jayanagar,0.842498888888889,0.5937897034931305,0.6196,0.7047958214262795,0.864970546642779,-0.42331467500900866,0.47881689399445976,1.0015821319442981,10.782105224267365,-2.92227991287859,3.5147233248819196,0.0,0,0.0,1.0551375264857592,0,normal,-0.5257669153074109,-0.6205120573326464,-0.1690308509457033,0.5463561077303307,-0.1464902164775754,-0.1997469915486396,0.367983856557051,1,0.06783667898543261,0.0777417910791729,False,Statistical anomaly (Isolation Forest),False,normal,5.7
